grammar_name_en,grammar_name_jp,meaning,how_to_use_html,example_1,example_2,source
sou suru to,そうすると,Learn Japanese grammar: (sou suru to). Meaning: having done that; if that is done; if it is done in that way.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>そうすると</td><td>phrase</td></tr></tbody></table>","Example #1まだ出発しないの？そうすると、約束の時間に間に合わないよ。hintromajiEnglishまだしゅっぱつしないの？そうすると、やくそくのじかんにまにあわないよ。mada shuppatsu shinai no? sou suru to, yakusoku no jikan ni ma ni awanai yo.You haven't left yet? You're not going to make it on time now.","Example #2私は大学を早く卒業したいです。そうすると、仕事をやって親に返報できます。hintromajiEnglishわたしはだいがくをはやくそつぎょうしたいです。そうすると、しごとをやっておやにへんぽうできます。watashi wa daigaku o hayaku sotsugyou shitai desu. sou suru to, shigoto o yatte oya ni henpou dekimasu.I want to hurry and graduate university. Once that is done I can start working and pay back my parents.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%81%86%e3%81%99%e3%82%8b%e3%81%a8-sou-suru-to-meaning/
sue ni,末に（すえに）,Learn Japanese grammar: 【すえに】(sue ni). Meaning: finally; after; following; at the end/ conclusion of ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (た form)</td><td rowspan=""2"">末（に）</td></tr><tr><td>Noun + の</td></tr></tbody></table>","Example #1いろいろ迷った末に、留学することにした。hintromajiEnglishいろいろまよったすえに、りゅうがくすることにした。iroiro mayotta sue ni, ryuugaku suru koto ni shita.After worrying about various things, I decided to study abroad.","Example #23時間にわたる激しい議論の末、ようやく意見がまとまった。hintromajiEnglish３じかんにわたるはげしいぎろんのすえ、ようやくいけんがまとまった。san jikan ni wataru hageshii giron no sue, youyaku iken ga matomatta.After 3 hours of intense debate, we finally unified everyone's opinions.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e6%9c%ab%e3%81%ab-ta-sue-ni-meaning/
sukoshi mo~nai,少しも～ない（すこしも～ない）,not one bit; not even a little ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e5%b0%91%e3%81%97%e3%82%82%ef%bd%9e%e3%81%aa%e3%81%84-sukoshi-mo-nai-meaning/
sukunaku tomo,少なくとも（すくなくとも）,at least ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e5%b0%91%e3%81%aa%e3%81%8f%e3%81%a8%e3%82%82-sukunaku-tomo-meaning/
tadachi ni,直ちに（ただちに）,Learn Japanese grammar: 【ただちに】(tadachi ni). Meaning: at once; immediately; directly; in person; automatically ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>直ちに</td><td>phrase</td></tr></tbody></table>",Example #1彼らは直ちに彼女に手術をしなければならないだろう。hintromajiEnglishかれらはただちにかのじょにしゅじゅつをしなければならないだろう。karera wa tadachi ni kanojo ni shujitsu o shinakereba naranai darou.They will have to operate on the woman immediately.,Example #2私はこの仕事を直ちにしなければならない。hintromajiEnglishわたしはこのしごとをただちにしなければならない。watashi wa kono shigoto o tadachi ni shinakereba naranai.I must do this work immediately.,https://jlptsensei.com/learn-japanese-grammar/%e7%9b%b4%e3%81%a1%e3%81%ab-%e3%81%9f%e3%81%a0%e3%81%a1%e3%81%ab-tadachi-ni-meaning/
tamae,たまえ,Learn Japanese grammar: (tamae). Meaning: do~; order somebody to do something. This is usually used from someone of higher authority towards someone with lower authority.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ます</s> (stem form)</td><td>たまえ</td></tr></tbody></table>",Example #1入りたまえ。hintromajiEnglishはいりたまえ。hairi tamae.Come in.,Example #2分からない事があったら何でも聞きたまえ。hintromajiEnglishわからないことがあったらなんでもききたまえ。wakaranai koto ga attara nan demo kiki tamae.Ask anything if you don't understand.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9f%e3%81%be%e3%81%88-tamae-meaning/
te bakari wa irarenai,てばかりはいられない,Learn Japanese grammar: (te bakari wa irarenai). Meaning: can’t keep doing ~. This is based off of the N4 Grammar lesson: . It can be...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td>ばかりは<br/>ばかりも</td><td>いられない</td></tr></tbody></table>","Example #1どんなに辛くても、泣いてばかりもいられない。hintromajiEnglishいつも泣くのはできないdonna ni tsurakutemo, naite bakari mo irarenaiNo matter how tough it gets, I can't keep crying like this.",Example #2もう親に頼ってばかりはいられない。hintromajiEnglishいつも親に頼るのはできないmou oya ni tayotte bakari wa irarenai.I can't keep relying on my parents forever.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%b0%e3%81%8b%e3%82%8a%e3%81%af%e3%81%84%e3%82%89%e3%82%8c%e3%81%aa%e3%81%84-te-bakari-wa-irarenai-meaning/
te demo,てでも,Learn Japanese grammar: (te demo). Meaning: even if I have to; by all means ~. This is used to strongly express one’s willingness or desire...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td>でも</td></tr></tbody></table>",Example #1何としてでも痩せたい。hintromajiEnglishたんとしてでもやせたい。nanto shite demo yasetai.I'll do whatever it takes to lose weight.,Example #2どんな手を使ってでも勝ちとってみせる。hintromajiEnglishどんなてをつかってでもかちとってみせる。donna te o tsukatte demo kachi totte miseru.I will win by any means necessary.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%a7%e3%82%82-te-demo-meaning/
te irai,て以来（ていらい）,Learn Japanese grammar: 【ていらい】(te irai). Meaning: since; henceforth ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (てform)</td><td rowspan=""2"">以来</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1日本に来て以来、母の料理を食べていない。hintromajiEnglishにほんにきていらい、ははのりょうりをたべていない。nihon ni kite irai, haha no ryouri o tabete inai.I haven't eaten my mother's cooking since coming to Japan.","Example #2彼女は入学以来、一度も授業を休んでいない。hintromajiEnglishかのじょはにゅうがくいらい、いちどもじゅぎょうをやすんでいない。kanojo wa nyuugaku irai, ichido mo jugyou o yasunde inai.She hasn't missed a class since starting school.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e4%bb%a5%e6%9d%a5-te-irai-meaning/
te ite wa,ていては,Learn Japanese grammar: (te ite wa). Meaning: if one keeps doing ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td>いては</td></tr></tbody></table>","Example #1そんなに甘いものばかり食べていては、太りますよ。hintromajiEnglishそんなにあまいものばかりたべていては、ふりますよ。sonna amai mono bakari tabete ite wa, futorimasu yo.If you only eat sweets, you will gain weight.","Example #2そんな暗いところで本を読んでいては目が悪くなってしまうよ。hintromajiEnglishそんなくらいところでほんをよんでいてはめがわるくなってしまうよ。sonna kurai tokoro de hon o yonde ite wa me ga waruku natte shimau yo.If you keep reading books in such a dark place, your eyes will go bad.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%84%e3%81%a6%e3%81%af-te-ite-wa-meaning/
te koso,てこそ,Learn Japanese grammar: (te koso). Meaning: now that; since (something happened). NOTE: The verb following てこそ (te koso) cannot be past-tense.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td>こそ</td></tr></tbody></table>","Example #1親になってこそ、親の苦労や気持ちがわかるものだ。hintromajiEnglishおやになってこそ、おやのくろうやきもちがわかるものだ。oya ni natte koso, oya no kurou ya kimochi ga wakaru mono da.Only after you become a parent can you understand the struggles and feelings of raising children.","Example #2生活費を自分で稼いでこそ、自立していると言えます。hintromajiEnglishせいかつひをじぶんでかせいでこそ、じりつしているといえます。seikatsuhi o jibun de kaseide koso, jiritsu shiteiru to wa iemasu.Only after you start earning a living for yourself can you claim to be independent.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%93%e3%81%9d-te-koso-meaning/
te made,てまで,Learn Japanese grammar: (te made) / (made shite). Meaning: even; will go far so as to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb（て form)</td><td>まで</td></tr><tr><td>Noun</td><td>までして<br/>までする</td></tr></tbody></table>",Example #1頭を下げてまで金を借りたくない。hintromajiEnglishあたまをさげてまでかねをかりたくない。atama o sagete made kane o karitakunai.I wouldn't lower myself to borrow money.,"Example #2私は借金をしてまで、家を買うつもりはない。hintromajiEnglishわたしはしゃっきんをしてまで、いえをかうつもりはない。watashi wa shakkin shite made, ie kau tsumori wa nai.I don't intend to buy a house if it means taking on debt.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%be%e3%81%a7-te-made-meaning/
te naranai,てならない,Learn Japanese grammar: (te naranai). Meaning: can’t help but; dying to; extremely ~​. This is used when expressing one couldn’t help but feel a certain...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td rowspan=""3"">ならない</td></tr><tr><td>な-adjective + で</td></tr><tr><td>い-adjective + <s>い</s>くて</td></tr></tbody></table>","Example #1うちの息子が大学に合格して、うれしくてならない。hintromajiEnglishうちのむすこがだいがくにごうかくして、うれしくてならない。uchi no musuko ga daigaku ni goukaku shite, ureshikute naranai.I’m so glad that my son passed the university entrance exam.","Example #2外国で生活した時、不安でならなかった。hintromajiEnglishがいこくでせいかつしたとき、ふあんでならなかった。gaikoku de seikatsu shita toki, fuande naranakatta.I was very nervous when I lived abroad.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-te-naranai-meaning/
te tamaranai,てたまらない,Meaning: can't help but do; dying to do; extremely. Learn Japanese Grammar 日本語文法 - JLPT N2 - てたまらない(te tamaranai). Study example sentences + vocabulary list,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (たくて form)</td><td rowspan=""3"">たまらない</td></tr><tr><td>な-adjective + <s>な</s>で</td></tr><tr><td>い-adjective + <s>い</s>くて</td></tr></tbody></table>",Example #1あなたに会いたくてたまらない。hintromajiEnglishあなたにあいたくてたまらない。anata ni aetakute tamaranai.I want to see you so bad...,Example #2日本の夏は暑すぎてたまらない。hintromajiEnglishにほんのなつはあつすぎてたまらない。nihon no natsu wa atsusugite tamaranai.I can't stand Japan's hot summer.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%9f%e3%81%be%e3%82%89%e3%81%aa%e3%81%84-te-tamaranai-meaning/
te touzen da,て当然だ（てとうぜんだ）,Learn Japanese grammar: 【てとうぜんだ】(te touzen da). Meaning: natural; as a matter of course. This can also be changed with 【てあたりまえだ】 (te atarimae da). Also review...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td rowspan=""3"">当然だ<br/>当たり前だ</td></tr><tr><td>な-adjective + で</td></tr><tr><td>い-adjective + <s>い</s>くて</td></tr></tbody></table>","Example #1毎日遅くまで残業しているから、疲れて当然だ。hintromajiEnglishまいにちおそくまでざんぎょうしているから、つかれてとうぜんだ。mainichi osoku made zangyou shite iru kara, tsukarete touzen da.You're working overtime late everyday, so it's only natural to be tired.","Example #2人間だから間違いがあって当然です。そんなに落ち込まないでください。hintromajiEnglishにんげんだからまちがいがあってとうせんです。そんなにおちこまないでください。ningen da kara machigai ga atte touzen desu. sonnani ochikomanaide kudasai.You're only human, so it's natural to make mistakes. Don't let it get you down.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e5%bd%93%e7%84%b6%e3%81%a0-te-touzen-da-meaning/
tewa / dewa,ては / では,Learn Japanese grammar: (tewa / dewa). Meaning: whenever; if; when~; repetitive action. Meaning 1 – if; because + bad result This meaning is similar to...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td rowspan=""4"">は</td></tr><tr><td>Noun + で</td></tr><tr><td>な-adjective + で</td></tr><tr><td>い-adjective + <s>い</s>くて</td></tr></tbody></table>","Example #1こんなに雨が降っては、買い物ができないな。hintromajiEnglishこんなにあめがふっては、かいものができないな。konna ni ame ga futte wa, kaimono ga dekinai na.I can't go shopping if it keeps raining like this.","Example #2彼の成績がこんなに悪くては、卒業もできないだろう。hintromajiEnglishかれのせいせきがこんなにわるくては、そつぎょうもできないだろう。kare no seiseki ga konnani waru kute, sotsugyou mo dekinai darou.When his grades are this bad, he may not be able to graduate.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af-%e3%81%a7%e3%81%af-tewa-dewa-meaning/
tewa irarenai,てはいられない,Learn Japanese grammar: (tewa irarenai). Meaning: can’t afford to; unable to ~. This expresses being unable to continue under the current circumstances.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td rowspan=""3"">はいられない</td></tr><tr><td>Noun + で</td></tr><tr><td>な-adjective + で</td></tr></tbody></table>",Example #1ぐずぐずしてはいられない。hintromajiEnglishぐずぐずしてはいられない。gusugusu shite wa irarenai.We have no time to lose.,Example #2泣かないではいられない。hintromajiEnglishなかないではいられない。nakanai dewa irarenai.I can't help crying.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%84%e3%82%89%e3%82%8c%e3%81%aa%e3%81%84-tewa-irarenai-meaning/
tewa naranai,てはならない,Learn Japanese grammar: (tewa naranai). Meaning: must not; cannot; should not ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (て form)</td><td>はならない</td></tr></tbody></table>",Example #1過去を忘れてはならない。hintromajiEnglishかこをわすれてはならない。kako o wasuretewa naranai.We must never forget the past.,Example #2教師はいじめを見逃してはならない。hintromajiEnglishきょうしはいじめをみのがしてはならない。kyoushi wa ijime o minogashitewa naranai.Teachers must not overlook bullying.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%e3%81%aa%e3%82%89%e3%81%aa%e3%81%84-tewa-naranai-meaning/
tewa~tewa,ては～ては,Learn Japanese grammar: (tewa~tewa). Meaning: repetitive situations/actions. This is based off of the lesson for See separate lesson for and is very similar in meaning/usage...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td rowspan=""2"">V<sub>1</sub>ては</td><td>V<sub>2</sub>て</td><td rowspan=""2"">V<sub>1</sub>ては</td><td>V<sub>2</sub>て</td></tr><tr><td>V<sub>2</sub><s>ます</s></td><td>V<sub>2</sub><s>ます</s></td></tr></tbody></table>","Example #1立っては座り、座っては立ち、気分が落ち着かない。hintromajiEnglishたってはすわり、すわってはたち、きぶんがおちつかない。tatte wa suwari, suwatte wa tachi, kibun ga ochitsukanai.I keep standing and sitting down again, and can't seem to settle down.","Example #2食べては寝て、寝ては食べの生活は必ず太る。hintromajiEnglishたべてはねて、ねてはたべのせいかつはかならずふとる。tabete wa nete, nete wa tabe no seikatsu wa kanarazu futoru.If you do nothing but sleep and eat, you will definitely gain weight.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a6%e3%81%af%ef%bd%9e%e3%81%a6%e3%81%af-tewa-tewa-meaning/
to douji ni,と同時に（とどうじに）,Learn Japanese grammar: 【とどうじに】(to douji ni). Meaning: at the same time as; while; simultaneously ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual, non-past)</td><td rowspan=""4"">と同時に</td></tr><tr><td>Noun</td></tr><tr><td>な-adj + である</td></tr></tbody></table>",Example #1彼らは笑うと同時に泣いた。hintromajiEnglishかれらはわらうとどうじにないた。karera wa warau to douji ni naita.They laughed and cried at the same time.,"Example #2大学に入学すると同時に、私はアルバイトを始めました。hintromajiEnglishだいがくににゅうがくするとどうじに、わたしはあるばいとをはじめました。daigaku ni nyuugaku suru to douji ni, watashi wa, arubaito o hajimemashita.I started a part-time job at the same time that I entered university.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e5%90%8c%e6%99%82%e3%81%ab-to-douji-ni-meaning/
to itta,といった,Learn Japanese grammar: 【といった】(to itta). Meaning: like; such as ~. This is used to list examples.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>といった</td></tr></tbody></table>","Example #1バスケットボール、サッカーといったスポーツは大学生に人気がある。hintromajiEnglishバスケットボール、サッカーといったスポーツはだいがくせいににんきがある。basuketto booru, sakkaa to itta supootsu wa daigakusei ni ninki ga aru.Sports such as basketball and soccer are popular with college students.","Example #2とんかつや天ぷらといった揚げ物の料理が好きです。hintromajiEnglishとんかつやてんぷらといったあげものりょうりがすきです。tonkatsu ya tenpura to itta agemono no ryouri ga suki desu.I love fried foods like ""tonkatsu"" and ""tempura"".",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%a3%e3%81%9f-to-itta-meaning/
to iu fuu ni,というふうに,Learn Japanese grammar: 【というふうに】(to iu fuu ni). Meaning: in such a way that ~. This is used to explain or show something. It is commonly...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Phrase</td><td>という風に<br/>というふうに</td></tr></tbody></table>",Example #1彼女は信じられないというふうに頭を振った。hintromajiEnglishかのじょはしんじられないというふうにあたまをふった。kanojo wa shinjirarenai toiu fuu ni atama o futta.She shook her head in disbelief.,Example #2彼はいつも自分が天才だというふうに思い込んでいた。hintromajiEnglishかれはいつもじぶんがてんさいだというふうにおもいこんでいた。kare wa itsumo jibun ga tensai da toiu fuu ni omoikonde ita.He always fancied himself as a genius.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%b5%e3%81%86%e3%81%ab-to-iu-fuu-ni-meaning/
to iu koto wa,ということは,Learn Japanese grammar: と言うことは 【】 (to iu koto wa). Meaning: that is to say; so that means; in other words ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Clause 1</td><td>ということは</td><td>clause 2</td></tr></tbody></table>",Example #1あなたが会社を辞めるということは本当ですか。hintromajiEnglishあなたがかいしゃをやめるということはほんとうですか。anata ga kaisha o yameru to iu koto wa hontou desu ka?Is it true that you are quitting the company?,"Example #2彼は、まだ来ませんね。ということは、今日は欠席ですね。hintromajiEnglishかれは、まだきませんね。ということは、きょうはけっせきですね。kare, mada kimasen ne. toiu koto wa kyou wa kesseki desu ne.He still hasn't come, so he will be marked as absent for today.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%81%93%e3%81%a8%e3%81%af-to-iu-koto-wa-meaning/
to iu mono da,というものだ,Learn Japanese grammar: と言うものだ 【】 (to iu mono da) / (to iu mono ga aru). Meaning: something like; something called ~. This is used to:...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual form)</td><td rowspan=""4"">というものだ<br/>というものがある</td></tr><tr><td>Noun + だ</td></tr><tr><td>な-adjective + だ</td></tr><tr><td>い-adjective + い</td></tr></tbody></table>","Example #1これがいわゆる「天ぷら」というものです。hintromajiEnglishこれがいわゆる「てんぷら」というものです。kore ga iwayuru 「tenpura」to iu mono desu.This is what we call ""tempura"".","Example #2辛い時に助けてくれるのが、親友というものだ。hintromajiEnglishつらいときにたすけてくれるのが、しんゆうというものだ。tsurai toki ni tasukete kureru no ga, shinyuu to iu mono da.Those who help you in rough times are called true friends.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%82%e3%81%ae%e3%81%a0-to-iu-mono-da-meaning/
to iu mono dewa nai,というものではない,Learn Japanese grammar: と言うものではない 【】(to iu mono dewa nai). Meaning: there is no guarantee that…; not necessarily ~. This can also be written as というものでもない...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual form)</td><td rowspan=""4"">というものではない<br/>というものでもない</td></tr><tr><td>Noun + だ</td></tr><tr><td>な-adjective + だ</td></tr><tr><td>い-adjective + い</td></tr></tbody></table>",Example #1お金があれば幸せだというものでもない。hintromajiEnglishおかねがあればしあわせだというものでもない。okane ga areba shiawase da toiu mono demo nai.Having money is no guarantee that you will be happy.,Example #2私の仕事は誰でもできるというものではない！hintromajiEnglishわたしのしごとはだれでもできるというものではない！watashi no shigoto wa dare demo dekiru toiu mono dewa nai.My work is not something that just anybody can do!,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%84%e3%81%86%e3%82%82%e3%81%ae%e3%81%a7%e3%81%af%e3%81%aa%e3%81%84-to-iu-mono-dewa-nai-meaning/
to kangaerareru,と考えられる（とかんがえられる）,one can think that; it is conceivable that; considered ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e8%80%83%e3%81%88%e3%82%89%e3%82%8c%e3%82%8b-to-kangaerareru-meaning/
toka (de),とか（で）,"Learn Japanese grammar: (toka de). Meaning: I heard that ~. This is used to express some information that you heard. It is not factual, but...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual form)</td><td rowspan=""4"">とか（で）</td></tr><tr><td>Noun + だ</td></tr><tr><td>な-adjective + だ</td></tr><tr><td>い-adjective</td></tr></tbody></table>",Example #1アメリカで育ったとかで。hintromajiEnglishあめりかでそだったとかで。amerika de sodatta toka de.I heard they were raised in America.,Example #2今度の試験はかなり難しいとかで。hintromajiEnglishこんどのしけんはかなりむずかしいとかで。kondo no shiken wa kanari muzukashii toka de.I heard the next test is going to be really hard.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%8b%e3%81%a7-toka-de-meaning/
tokku ni,とっくに,long ago; already; a long time ago,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%a3%e3%81%8f%e3%81%ab-tokku-ni-meaning/
tokoro datta,ところだった,Learn Japanese grammar: (tokoro datta). Meaning: was just about to do something; something almost happened.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td>ところだった</td></tr></tbody></table>",Example #1危ないところだった。hintromajiEnglishあぶないところだった。abunai tokoro datta.That was a close call.,Example #2ちょうど寝るところだった。hintromajiEnglishちょうどねるところだった。choudo neru tokoro datta.I was just about to head to bed.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%a0%e3%81%a3%e3%81%9f-tokoro-datta-meaning/
tokoro ni,ところに,Learn Japanese grammar: (tokoro ni). Meaning: at the time; just as I was ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (た / ている / ていた)</td><td rowspan=""3"">ところに<br/>ところへ<br/>ところを</td></tr><tr><td>Noun + の</td></tr><tr><td>Adjective</td></tr></tbody></table>","Example #1私はちょうど家を出ようと思っているところに、小雨が降り始めた。hintromajiEnglishわたしはちょうどいえをでようとおもっているところに、こさめがふりはじめた。watashi wa choudo ie o deyou to omotteiru tokoro ni, kosame ga furi hajimeta.I was just about to leave home when a light rain started to fall.",Example #2駅に着いたところに財布を忘れたことに気づいた。hintromajiEnglishえきについたところにさいふをわすれたことにきづいた。eki ni tsuita tokoro ni saifu o wasureta koto ni kiduita.When I arrived at the station I realized I forgot my wallet.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%81%ab-tokoro-ni-meaning/
tokoro o miru to,ところを見ると（ところをみると）,Learn Japanese grammar: 【ところをみると】(tokoro o miru to). Meaning: judging from; seeing that ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td>ところを見ると</td></tr></tbody></table>","Example #1彼女はラーメンを食べているところを見ると、ダイエットはやめたんだね。hintromajiEnglishかのじょはラーメンをたべているところをみると、ダイエットはやめたんだね。kanojo wa raamen o tabete iru tokoro o miru to, daietto wa yametan da ne.Judjing from the fact that she's eating ramen, she must have quit her diet.","Example #2顔が赤くなっているところを見ると、私が言ったことは本当だ。hintromajiEnglishかおがあかくなっているところをみると、わたしがいったことはほんとうだ。kao ga akaku natteiru tokoro o miru to, watashi ga itta koto wa hontou da.Seeing their face turn red means that what I said must have been true.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%93%e3%82%8d%e3%82%92%e8%a6%8b%e3%82%8b%e3%81%a8-tokoro-o-miru-to-meaning/
tomo,とも,Learn Japanese grammar: (tomo). Meaning: certainly; even if; no matter; although; without even; at the least ~. This particle can express numerous different meanings: certainly;...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb な<s>い</s>く</td><td rowspan=""3"">とも</td></tr><tr><td>い-adjective + <s>い</s>く</td></tr><tr><td>phrase</td></tr></tbody></table>","Example #1え、そうですとも。hintromajiEnglishえ、そうですとも。e, sou desu tomo.Yes, that is most certainly so.","Example #2辛くとも、頑張る！hintromajiEnglishつらくとも、がんばる！tsuraku tomo, ganbaru!Even if things get rough, I'll do my best!",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%82%82-tomo-meaning/
toshite~nai,として～ない,Learn Japanese grammar: (toshite~nai). Meaning: not at all; there is not even one.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>1 + [counter] + として + ... +</td><td>Verb (ない form)</td></tr></tbody></table>",Example #1僕は一日として学校を休んだことがない。hintromajiEnglishぼくはいちにちとしてがっこうをやすんだことがない。boku wa ichinichi toshite gakkou o yasunda koto ga nai.I have never missed school for even a single day.,Example #2彼女は一度として宿題を忘れたことがない。hintromajiEnglishかのじょはいちどとしてしゅくだいをわすれたことがない。kanojo wa ichido toshite shukudai o wasureta koto ga nai.She has never once forgotten her homework.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%97%e3%81%a6%ef%bd%9e%e3%81%aa%e3%81%84-toshite-nai-meaning/
toshitemo,としても,Learn Japanese grammar: (toshitemo). Meaning: assuming; even if ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual form)</td><td rowspan=""4"">としても</td></tr><tr><td>Noun + だ</td></tr><tr><td>な-adjective + だ</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1今回の試験で不合格になったとしても、諦めずに次回も受験するつもりです。hintromajiEnglishこんかいのしけんでふごうかくになったとしても、あきらめずにじかいもじゅけんするつもりです。konkai no shiken de fugoukaku ni natta toshitemo, akiramezu ni jikai mo juken suru tsumori desu.Even if I were to fail the exam this time, I plan to not give up and take the exam again.","Example #2たとえ買えるとしても，そんな家は買わないだろう。hintromajiEnglishたとえかえるとしても、そんないえはかわないだろう。tatoe kaeru toshitemo, sonna ie wa kawanai darou.I wouldn't buy such a house even if I could.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a8%e3%81%97%e3%81%a6%e3%82%82-toshitemo-meaning/
tsutsu,つつ,Learn Japanese grammar: (tsutsu). Meaning: while; even though; despite ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ます</s> (stem form)</td><td>つつ (も)</td></tr></tbody></table>","Example #1彼は時々車を運転しつつ、電話をする。hintromajiEnglishかれはときどきくるまをうんてんしつつ、でんわをする。kare wa tokodoki kuruma o unten shi tsutsu, denwa o suru.He sometimes talks on the phone while driving.","Example #2彼は忙しいと言いつつ、長電話をしている。hintromajiEnglishかれはいそがしいといいつつ、ながでんわをしている。kare wa isogashii to ii tsutsu, nagadenwa o shite iru.Although he says he is busy, he has been talking on the phone for a long time.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%a4%e3%81%a4-tsutsu-meaning/
